id,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio
10358,0,56,0,0,0,2925,0,0.37218
10359,0,44,0,0,0,3341,2,0.533812
10360,0,59,0,0,0,10400,0,0.177195
10361,0,44,0,0,0,7300,3,0.172716
10362,0,54,0,0,0,4500,0,0.169074
10363,0,71,0,0,0,3333,0,0.170666
10364,0,59,0,0,0,3100,1,0.138665
10365,0,73,0,0,0,7083,0,0.335827
10366,0,65,0,0,0,5083,0,0.472856
10367,0,35,0,0,0,7916,0,0.212454
10368,0,52,0,0,0,NULL,0,574
10369,0,60,0,0,0,8500,2,0.309022
10370,0,69,0,0,0,NULL,0,1985
10371,0,24,0,0,0,1,0,0
10372,0,51,0,0,0,7566,2,0.359323
10373,0,50,0,0,0,16083,0,0.264797
10374,0,64,2,0,0,11000,2,0.411417
10375,0,57,0,0,0,4720,0,0.249312
10376,0,65,2,0,0,8401,0,0.219472
10377,0,34,0,0,0,8083,0,0.008041
10378,0,84,2,1,0,NULL,0,1332
10379,0,32,0,0,0,6200,3,0.207063
10380,0,69,0,0,0,5334,0,0.218932
10381,0,39,1,0,0,5078,0,0.478441
10382,0,59,0,0,0,3200,0,0.174008
10383,0,64,0,0,0,7414,0,0.010384
10384,0,56,2,0,0,12500,0,0.493001
10385,0,43,0,0,0,NULL,0,1243
10386,0,65,0,0,0,5300,0,0.294095
10387,0,78,0,0,0,2300,0,0.009561
10388,0,30,0,0,0,5040,0,0.490776
10389,0,37,0,0,0,37250,0,0.023033
10390,0,71,0,0,0,7934,0,0.329427
10391,0,42,0,0,0,151,3,11.921053
10392,0,65,0,0,0,6040,0,0.494951
10393,0,25,0,0,0,1833,0,0.059433
10394,0,75,0,0,0,NULL,1,246
10395,0,62,0,0,0,14250,2,0.261806
10396,0,41,0,0,0,NULL,0,2195
10397,0,53,1,0,0,8200,1,0.011706
10398,0,37,0,0,0,9200,3,0.237257
10399,0,38,0,0,0,9920,4,0.363371
10400,0,23,0,1,0,900,0,0.100999
10401,0,38,0,0,0,NULL,0,2965
10402,0,48,0,0,0,3200,0,0.142455
10403,0,47,2,0,0,12500,2,0.343413
10404,0,61,0,0,0,7333,2,0.236569
10405,0,93,0,0,0,NULL,0,1402
10406,0,73,0,0,0,9866,0,0.006081
10407,0,35,0,0,0,NULL,0,1292
10408,0,56,0,0,0,1831,1,0.498908
10409,0,35,0,0,0,6667,1,0.180414
10410,0,50,0,0,0,NULL,2,2474
10411,0,56,0,0,0,3750,0,0
10412,0,60,0,0,0,19628,1,0.355596
10413,0,61,0,0,0,0,0,28
10414,0,51,0,0,1,NULL,0,91
10415,0,66,0,0,0,2500,0,0.010396
10416,0,35,0,0,0,9644,0,0.400518
10417,0,56,0,0,0,5500,1,0.436284
10418,0,61,0,0,0,6000,0,1.262123
10419,0,44,0,0,0,NULL,0,3249
10420,0,63,0,0,0,3886,0,0.097505
10421,0,64,0,0,0,3950,1,0.418122
10422,0,45,0,0,0,0,2,2196
10423,0,62,1,0,0,2027,1,0.391026
10424,0,40,0,0,0,4167,0,0.266075
10425,0,64,0,0,0,3500,0,0.277921
10426,0,87,0,0,0,2000,0,0.015492
10427,0,69,0,0,0,9236,0,0.177763
10428,0,57,0,3,1,6889,1,0.05254
10429,0,33,0,0,0,2180,0,0.72994
10430,0,37,0,0,0,NULL,0,111
10431,0,81,0,0,0,NULL,1,21
10432,0,43,0,0,0,5278,0,0.094525
10433,0,50,0,0,0,2060,1,0.921883
10434,0,38,0,0,0,8476,3,0.323346
10435,0,51,0,0,0,NULL,4,4440
10436,0,58,0,0,0,12600,3,0.299579
10437,0,34,0,0,0,1100,1,1.016349
10438,0,35,0,0,0,NULL,0,4299
10439,0,58,0,0,0,14582,2,0.246863
10440,0,37,0,0,0,8281,2,0.265516
10441,0,37,0,0,0,2917,4,0.391364
10442,0,56,1,0,0,7833,0,0.453919
10443,0,52,3,1,0,3367,1,0.457542
10444,0,45,0,0,0,9333,2,0.006321
10445,0,43,0,0,0,NULL,2,2244
10446,0,30,0,0,0,5322,1,0.685704
10447,0,38,0,0,0,13816,2,0.299703
10448,0,61,2,0,0,4370,1,0.114162
10449,0,63,0,0,0,9833,1,0.241509
10450,0,61,0,0,0,6355,0,0.246381
10451,0,53,2,0,0,10000,2,0.331667
10452,0,49,1,0,0,15350,2,0.300632
10453,0,86,0,0,0,5000,0,0.006799
10454,0,51,0,0,0,10270,0,0.460715
10455,0,35,0,0,0,3333,0,0.743851
10456,0,29,0,0,1,2333,0,0.262639
10457,0,25,1,0,0,2800,0,0.02035
10458,0,75,0,0,0,4200,1,0.556772
10459,0,24,1,0,0,820,0,0.879415
10460,0,51,0,0,0,2583,2,0.602554
10461,0,43,0,0,0,1300,0,0.334358
10462,0,34,0,0,0,6655,2,0.303636
10463,0,48,0,0,0,13200,1,0.3955
10464,0,36,1,0,0,10230,0,0.00088
10465,0,50,0,0,0,11250,2,0.607413
10466,0,60,0,0,0,NULL,3,2691
10467,0,60,0,0,0,3811,0,0.787513
10468,0,47,0,0,0,2700,2,0.355794
10469,0,61,0,0,0,7833,2,0.652923
10470,0,54,0,0,0,2267,0,0.482363
10471,0,96,0,0,0,NULL,0,15
10472,0,40,0,0,0,4800,0,0.177255
10473,0,42,0,0,0,3000,2,0.52949
10474,0,53,0,0,0,6186,3,0.251818
10475,0,66,0,0,0,4700,0,0.00234
10476,0,31,0,1,0,4800,0,0.625078
10477,0,54,0,0,0,NULL,0,2363
10478,0,39,0,0,2,5900,2,0.875106
10479,0,59,0,0,0,19637,0,0.2514
10480,0,82,0,0,0,NULL,0,55
10481,0,55,0,0,0,10600,2,0.4193
10482,0,75,0,0,0,5668,1,0.001588
10483,0,63,0,0,0,NULL,0,3892
10484,0,44,0,0,0,9952,2,0.410027
10485,0,31,0,0,0,7500,1,0.32449
10486,0,52,1,0,0,14350,1,0.264929
10487,0,72,0,0,0,NULL,0,1269
10488,0,56,0,0,0,6713,0,0.338844
10489,0,38,1,0,0,7650,1,0.060384
10490,0,54,0,0,0,17745,0,0.513017
10491,0,54,0,0,0,4300,2,0.528482
10492,0,70,1,0,0,9914,0,0.218659
10493,0,55,0,0,0,5083,0,0.264162
10494,0,56,0,1,0,5736,0,0.398815
10495,0,81,0,0,0,2326,0,0.002149
10496,0,61,0,0,0,13700,2,0.010291
10497,0,75,0,0,0,0,1,1215
10498,0,68,0,0,0,17100,1,0.210456
10499,0,35,1,0,0,4000,0,0.16171
10500,0,75,0,0,0,7846,0,0.000637
10501,0,62,0,0,0,3473,0,0.761082
10502,0,44,0,0,0,12000,0,0.193567
10503,0,44,0,0,0,8167,1,0.441846
10504,0,78,0,0,0,NULL,0,35
10505,0,68,0,0,0,5500,0,0.187784
10506,0,29,1,3,0,2000,0,0.370315
10507,0,56,0,1,0,2789,1,0.120789
10508,0,73,0,0,0,3090,0,0.142672
10509,0,67,0,0,0,6893,0,0.283145
10510,0,60,9,1,1,4000,3,0.8013
10511,0,61,0,0,0,NULL,0,103
10512,0,69,0,0,0,NULL,0,1323
10513,0,49,0,0,0,NULL,0,462
10514,0,24,0,0,0,4000,0,0.114971
10515,0,26,0,0,0,2250,0,0.284318
10516,0,44,0,2,0,4166,0,0.583633
10517,0,58,0,0,0,NULL,0,6328
10518,0,42,1,0,0,NULL,0,1504
10519,0,63,0,0,0,8333,1,0.044636
10520,0,41,0,0,0,9750,3,0.228489
10521,0,54,0,0,0,9325,1,0.619451
10522,0,44,0,0,0,12180,0,0.254495
10523,0,34,0,0,0,2400,0,0.655144
10524,0,68,0,0,0,2032,0,0.084604
10525,0,47,0,0,0,8958,3,0.166871
10526,0,78,0,0,0,12000,1,0.075494
10527,0,53,1,0,0,11000,0,0.048359
10528,0,40,0,0,0,12100,0,0.484671
10529,0,63,0,0,0,3719,0,0.001613
10530,0,45,0,0,0,NULL,0,1615
10531,0,34,0,0,0,5929,0,0.48887
10532,0,56,0,0,0,NULL,0,13
10533,0,24,0,1,0,3800,0,0.173375
10534,0,65,1,0,1,NULL,0,4534
10535,0,76,0,0,0,3750,1,0.715809
10536,0,72,0,0,0,4166,0,0.006959
10537,0,40,0,0,0,800,0,0.091136
10538,0,62,1,0,0,3405,1,0.302408
10539,0,68,0,0,0,10450,0,0.449909
10540,0,28,0,0,0,NULL,1,393
10541,0,28,0,0,0,5200,0,0
10542,0,34,0,0,0,4333,0,0.079372
10543,0,68,0,0,0,NULL,0,1511
10544,0,58,0,0,0,5416,1,0.558427
10545,0,33,0,0,0,850,1,0.907168
10546,0,81,0,0,0,5890,1,0.257172
10547,0,40,0,0,0,3800,0,0.151539
10548,0,68,0,0,0,NULL,0,215
10549,0,44,0,0,0,2501,0,0.474021
10550,0,65,0,0,0,8615,1,0.323584
10551,0,28,0,0,0,2083,0,0.258157
10552,0,62,0,0,0,7500,0,0.553393
10553,0,74,0,0,0,5320,0,0.169517
10554,0,71,0,0,0,8000,0,0.128484
10555,0,32,0,0,0,1792,0,0.710541
10556,0,35,0,0,0,5737,1,0.05786
10557,0,59,0,0,0,14583,1,0.34387
10558,0,38,0,0,0,4333,0,0.41209
10559,0,55,0,0,0,4500,0,0.128194
10560,0,66,0,0,0,8000,1,0.183977
10561,0,46,0,0,0,4750,0,0.29257
10562,0,71,0,0,0,8744,0,0.006747
10563,0,53,0,0,0,8750,0,0.001828
10564,0,56,0,0,0,NULL,4,514
10565,0,62,0,0,0,2500,0,0.733707
10566,0,32,0,0,0,2000,0,0.103948
10567,0,25,0,0,0,NULL,NULL,917
10568,0,32,0,0,0,6000,0,0.177137
10569,0,85,0,0,0,6000,0,0.002666
10570,0,37,0,0,0,8400,1,0.146887
10571,0,26,1,0,0,4448,1,0.084963
10572,0,88,0,0,0,3000,0,0.45918
10573,0,47,1,0,0,3613,3,0.016325
10574,0,39,0,0,0,7616,0,0.579887
10575,0,31,0,0,0,4800,0,0.790044
10576,0,62,0,0,0,4377,0,0.003198
10577,0,39,0,0,0,4820,0,0.918482
10578,0,50,0,0,0,2800,0,0.027847
10579,0,34,0,2,0,1200,0,0
10580,0,56,0,0,0,7700,0,0.00026
10581,0,63,0,0,0,NULL,NULL,2810
10582,0,44,1,0,0,2500,0,0.007597
10583,0,44,0,0,0,5841,2,0.250086
10584,0,42,0,1,0,NULL,0,0
10585,0,52,0,0,0,6000,2,0.363439
10586,0,47,0,0,0,3750,4,0.59984
10587,0,57,0,0,0,NULL,0,1315
10588,0,55,0,0,0,7500,0,0.238901
10589,0,44,1,0,0,NULL,0,1322
10590,0,65,0,0,0,4967,0,0.294082
10591,0,38,0,0,0,5800,0,0.314429
10592,0,77,0,0,0,2667,0,0.091079
10593,0,39,0,0,0,6587,0,0.94915
10594,0,57,3,1,0,6300,2,0.350897
10595,0,50,0,0,0,10560,4,0.132658
10596,0,64,0,0,0,11000,1,0.311426
10597,0,45,0,0,0,0,4,9260
10598,0,52,0,0,0,2098,0,0.642687
10599,0,61,0,0,0,4100,0,0.189466
10600,0,48,0,0,0,10500,0,0.293305
10601,0,36,0,0,0,7040,0,0.138191
10602,0,43,0,0,0,5200,4,0.289944
10603,0,36,0,0,0,15500,1,0.329721
10604,0,26,0,0,0,2297,4,0.497389
10605,0,61,0,0,0,4039,0,0.605693
10606,0,57,0,0,0,10000,2,0.372663
10607,0,48,0,0,0,6172,0,0.361089
10608,0,81,0,0,0,4000,0,0.16196
10609,0,52,0,0,0,1400,1,0.258387
10610,0,67,0,0,0,8260,0,0.000363
10611,0,53,0,0,0,NULL,0,1647
10612,0,32,0,0,0,2200,0,0.387551
10613,0,22,3,0,0,820,0,1.577345
10614,0,56,0,0,0,2738,0,0.730924
10615,0,49,0,0,0,3333,0,0.85243
10616,0,47,0,0,0,5345,1,0.252338
10617,0,84,0,0,0,NULL,0,253
10618,0,49,0,0,0,6332,1,0.2997
10619,0,59,0,0,0,NULL,0,1351
10620,0,45,0,0,0,NULL,NULL,83
10621,0,57,0,0,0,NULL,NULL,2
10622,0,64,0,0,0,3100,0,0.639149
10623,0,52,0,0,0,NULL,0,1864
10624,0,25,0,0,0,840,0,0.060642
10625,0,38,0,2,0,6250,0,0.014238
10626,0,51,0,0,0,12420,2,0.153852
10627,0,68,0,0,0,11024,1,0.368798
10628,0,28,0,0,0,1250,1,0.346922
10629,0,23,0,0,0,NULL,0,37
10630,0,74,0,0,0,3000,0,0
10631,0,37,0,0,0,623,0,0.25
10632,0,55,0,0,0,7500,0,0.192374
10633,0,36,0,0,0,3200,1,0.637301
10634,0,60,0,0,0,5150,0,0.544943
10635,0,29,0,0,0,5833,0,0.285567
10636,0,31,2,0,0,12000,0,0.268061
10637,0,42,0,0,0,NULL,2,1897
10638,0,64,0,0,0,5834,1,0.313625
10639,0,57,0,0,0,3750,0,0.28579
10640,0,65,0,0,0,NULL,0,772
10641,0,81,0,0,0,10500,0,0.001905
10642,0,55,0,0,0,NULL,0,2147
10643,0,44,0,0,0,3276,2,0.714983
10644,0,62,0,0,0,5000,0,0.009398
10645,0,44,1,0,0,10050,3,0.204159
10646,0,39,0,0,0,8000,2,0.412698
10647,0,41,0,0,0,5833,2,0.429551
10648,0,46,0,0,0,8667,2,0.236617
10649,0,56,0,0,0,10600,3,0.367701
10650,0,41,0,0,0,6083,0,0.829553
10651,0,35,0,0,0,7500,0,0.239035
10652,0,32,0,0,0,4000,0,0.232442
10653,0,43,0,0,0,2920,3,0.521739
10654,0,52,0,0,0,11700,2,0.262285
10655,0,51,0,0,0,NULL,0,1300
10656,0,50,0,0,0,NULL,1,834
10657,0,59,0,0,0,2560,0,0.700117
10658,0,68,0,0,0,2400,0,0.139942
10659,0,69,0,0,0,5566,0,0.319382
10660,0,50,0,0,0,11000,0,0.273157
10661,0,54,0,0,0,2700,0,0.245094
10662,0,40,0,0,0,NULL,0,4489
10663,0,40,0,0,0,5500,1,0.063443
10664,0,63,0,0,0,3732,0,0.067506
10665,0,30,0,0,0,6000,0,0.167305
10666,0,42,0,0,0,12500,1,0.322534
10667,0,70,0,0,0,NULL,0,4471
10668,0,32,0,0,0,5400,0,0.652287
10669,0,51,0,0,0,600,2,0.663894
10670,0,38,0,0,0,8000,3,0.828021
10671,0,56,0,0,0,NULL,NULL,6842
10672,0,49,0,0,0,NULL,0,1389
10673,0,65,0,0,0,NULL,0,1879
10674,0,46,0,0,0,8000,0,0.348081
10675,0,60,0,0,0,8249,0,0.583152
10676,0,45,2,0,0,3892,1,1.254303
10677,0,45,0,0,0,6600,0,0.499924
10678,0,65,0,0,0,6429,0,0.870762
10679,0,56,0,0,0,1000,2,0.155844
10680,0,46,0,0,0,NULL,0,1228
10681,0,78,0,0,0,3309,0,0.002417
10682,0,63,0,0,0,8815,0,0.000567
10683,0,39,0,0,0,5000,0,0.564487
10684,0,36,1,0,0,NULL,0,116
10685,0,76,0,0,0,1927,0,0.210581
10686,0,63,0,0,0,3700,1,0.502026
10687,0,82,0,0,0,NULL,NULL,45
10688,0,42,0,0,0,7000,2,0.223111
10689,0,52,0,0,0,9500,3,0.331018
10690,0,29,0,0,0,NULL,NULL,0
10691,0,40,0,0,0,9237,2,0.320307
10692,0,74,0,0,0,0,0,36
10693,0,32,0,0,0,1,4,248
10694,0,71,0,0,0,5000,0,0.226955
10695,0,21,0,0,0,280,0,0
10696,0,50,0,0,1,NULL,0,2625
10697,0,62,0,0,0,7250,0,0.62943
10698,0,35,0,0,0,NULL,0,0
10699,0,45,0,0,0,14982,1,0.201161
10700,0,72,0,0,0,4200,1,0.220662
10701,0,79,0,0,0,10011,0,0.003196
10702,0,48,1,0,0,9583,2,0.304987
10703,0,56,0,0,0,NULL,0,1391
10704,0,44,0,0,0,11300,1,0.133616
10705,0,49,0,0,0,4000,2,0.44089
10706,0,54,0,0,0,9270,0,0.226297
10707,0,66,0,0,0,6666,0,0.377531
10708,0,34,0,0,0,NULL,0,5621
10709,0,49,2,0,0,NULL,NULL,782
10710,0,55,0,0,0,9760,2,0.302223
10711,0,75,0,0,0,NULL,0,18
10712,0,70,0,0,0,4500,0,0.220395
10713,0,61,0,0,0,1400,0,0.533904
10714,0,57,0,0,0,5750,0,0.245349
10715,0,61,0,0,0,1500,1,0
10716,0,29,0,0,0,2800,0,0.181007
10717,0,34,0,0,0,4325,0,0.058946
10718,0,41,0,0,0,4599,3,1.085435
10719,0,75,0,0,0,6351,0,0.065806
10720,0,42,0,0,0,6450,2,0.463494
10721,0,57,0,0,0,18038,0,0.408559
10722,0,60,0,0,0,70000,0,1.041757
10723,0,49,0,0,0,8583,1,0.322344
10724,0,39,0,0,0,NULL,NULL,862
10725,0,63,0,0,0,5000,1,0.160768
10726,0,65,0,0,0,3750,0,0.007198
10727,0,70,0,0,0,42000,0,0.07107
10728,0,37,0,0,0,2900,2,0.05343
10729,0,32,1,0,0,8333,0,0.25546
10730,0,55,0,0,0,8251,2,0.244062
10731,0,38,0,0,0,6619,2,0.18006
10732,0,59,0,0,0,9866,4,0.199453
10733,0,58,0,0,0,0,0,789
10734,0,42,0,0,0,6300,1,0.30757
10735,0,86,0,0,0,NULL,0,1428
10736,0,85,0,0,0,NULL,NULL,24
10737,0,63,0,0,0,NULL,0,3290
10738,0,79,0,0,0,NULL,NULL,2
10739,0,58,0,0,0,10200,1,0.252328
10740,0,48,0,0,0,7083,1,0.250565
10741,0,41,0,0,0,2300,0,0.322903
10742,0,65,0,0,0,2411,0,0.348259
10743,0,52,0,0,0,4074,1,0.163681
10744,0,57,0,0,0,7220,0,0.314638
10745,0,53,0,0,0,8000,2,0.460692
10746,0,35,1,0,0,6250,1,0.378339
10747,0,70,0,1,1,0,0,1060
10748,0,58,0,0,0,3236,0,0.505715
10749,0,53,0,0,0,2500,0,0.398641
10750,0,56,0,0,0,NULL,0,90
10751,0,47,0,0,0,NULL,2,2208
10752,0,42,0,0,0,NULL,0,3800
10753,0,32,0,0,0,6169,0,0.110697
10754,0,35,0,0,0,2416,2,1.35664
10755,0,86,0,0,0,5416,0,0.248846
10756,0,63,0,0,0,42800,1,0.204014
10757,0,61,0,0,0,3200,0,0.607623
10758,0,47,0,0,0,6000,3,0.504249
10759,0,71,0,0,0,NULL,0,10
10760,0,40,0,0,1,5271,0,0.027314
10761,0,46,0,0,0,10800,6,0.159337
10762,0,45,0,0,0,NULL,0,683
10763,0,75,0,0,0,3444,0,0.312337
10764,0,64,1,0,0,4666,0,0.282194
10765,0,57,0,0,0,NULL,0,1851
10766,0,54,0,0,0,NULL,0,2638
10767,0,68,0,0,0,4500,0,0.812708
10768,0,56,0,0,0,1773,1,0.445321
10769,0,70,0,0,0,5780,1,0.892752
10770,0,60,0,0,0,12300,1,0.410861
10771,0,54,0,0,0,6875,0,0.396742
10772,0,81,0,0,0,5333,0,0.337833
10773,0,48,0,0,0,7000,3,0.268819
10774,0,38,0,0,0,1912,0,0.603241
10775,0,73,0,0,0,NULL,0,0
10776,0,43,0,0,0,11943,4,0.543788
10777,0,93,0,0,0,NULL,0,0
10778,0,53,0,0,0,6750,0,0.152718
10779,0,31,0,0,0,NULL,0,68
10780,0,26,0,0,0,5650,2,0.193771
10781,0,45,0,0,0,NULL,0,1374
10782,0,64,0,0,0,9633,1,0.511106
10783,0,82,0,0,0,4000,1,0.002249
10784,0,44,0,0,0,2944,2,2.205433
10785,0,65,0,0,0,9666,0,0.091549
10786,0,69,0,0,0,NULL,2,4998
10787,0,29,0,0,0,2811,0,0.253556
10788,0,48,0,0,0,6800,0,0.650787
10789,0,50,0,0,0,11333,3,0.369596
10790,0,25,0,0,0,3500,0,0.151671
10791,0,30,0,0,0,2667,1,0.382684
10792,0,50,2,0,0,4000,2,0.412647
10793,0,80,0,0,0,NULL,0,1242
10794,0,56,0,0,0,NULL,1,198
10795,0,56,0,1,0,2000,2,0.035982
10796,0,63,0,0,0,8916,0,0.2253
10797,0,57,0,0,0,NULL,0,5547
10798,0,66,0,0,0,NULL,0,2326
10799,0,80,0,0,0,1476,0,0.585647
10800,0,62,0,0,0,9500,1,0.078097
10801,0,33,0,0,1,NULL,0,13
10802,0,28,0,0,0,5000,0,0.105179
10803,0,33,0,0,0,4000,0,0.5981
10804,0,36,0,0,0,3384,1,0.372526
10805,0,51,0,0,0,NULL,0,76
10806,0,79,0,0,0,2626,0,0.076132
10807,0,52,0,0,0,13366,3,0.309344
10808,0,63,0,0,0,3500,0,0.015995
10809,0,77,0,0,0,4081,0,0.265556
10810,0,69,0,0,0,3568,2,0.292519
10811,0,59,0,0,0,4000,0,0.461635
10812,0,52,0,0,0,3700,0,0
10813,0,48,0,0,0,6766,0,0.374169
10814,0,68,0,0,0,NULL,1,1838
10815,0,34,0,0,0,8000,0,0.420697
10816,0,38,0,0,0,NULL,0,2344
10817,0,47,0,0,0,NULL,0,4160
10818,0,60,0,0,0,15200,1,0.120913
10819,0,35,0,0,0,3334,0,0.006297
10820,0,62,0,0,0,NULL,0,4626
10821,0,57,0,0,0,NULL,NULL,8078
10822,0,60,0,0,0,16249,0,0.198892
10823,0,81,0,0,0,7527,0,0.058316
10824,0,63,0,0,0,NULL,0,2609
10825,0,65,0,0,0,5416,4,0.41259
10826,0,69,0,0,0,NULL,0,1826
10827,0,60,0,0,0,12918,0,0.086462
10828,0,54,0,0,0,NULL,1,2530
10829,0,54,4,0,1,NULL,NULL,2210
10830,0,28,0,0,0,8666,0,0.281181
10831,0,46,0,0,0,5800,0,0.529391
10832,0,50,0,0,0,9600,2,0.428809
10833,0,56,1,0,0,5416,0,0.035075
10834,0,60,0,0,0,NULL,0,746
10835,0,25,0,0,0,2240,0,0.269969
10836,0,44,0,0,0,NULL,0,4744
10837,0,38,0,0,0,4500,1,0.113086
10838,0,51,0,0,0,8833,0,0.114218
10839,0,54,0,0,0,5492,0,0.447297
10840,0,39,1,0,0,4200,0,0.41014
10841,0,61,0,0,0,3995,1,0.704204
10842,0,50,0,0,0,NULL,0,2815
10843,0,61,0,0,0,3500,0,0.669523
10844,0,48,0,0,0,9333,2,0.236769
10845,0,64,0,0,0,10500,0,0.080373
10846,0,47,0,0,0,5000,2,0.512697
10847,0,37,1,0,0,2230,2,0.52667
10848,0,39,0,0,0,4000,2,0.647088
10849,0,35,0,0,0,3500,4,0.221365
10850,0,61,0,0,0,5000,0,0.437113
10851,0,65,0,0,0,2902,0,0
10852,0,38,0,0,0,14150,1,0.137375
10853,0,35,0,0,0,7864,0,0.478576
10854,0,32,0,1,0,4700,2,0.298447
10855,0,43,0,0,0,NULL,0,3116
10856,0,38,0,0,0,0,0,1660
10857,0,79,0,0,0,NULL,0,98
10858,0,35,0,0,0,NULL,0,1024
10859,0,51,0,0,0,5583,0,0.946812
10860,0,48,0,0,0,5500,2,0.309035
10861,0,41,0,0,0,9966,2,1.226548
10862,0,30,0,0,0,4667,0,0.86461
10863,0,30,0,0,0,NULL,0,129
10864,0,42,0,0,0,NULL,0,223
10865,0,51,0,0,0,6000,3,0.219463
10866,0,45,0,0,0,NULL,0,3509
10867,0,63,1,0,0,NULL,0,2367
10868,0,48,0,0,0,3800,1,0.56985
10869,0,59,0,0,0,18000,2,0.25293
10870,0,44,1,0,1,8500,0,6.558287
10871,0,50,0,0,0,7420,2,0.295108
10872,0,76,0,0,0,3040,0,0.428149
10873,0,56,0,0,0,17560,2,0.273162
10874,0,83,0,0,0,4650,0,0.015911
10875,0,70,0,0,0,5500,1,0.363934
10876,0,69,0,0,0,5178,1,0.021433
10877,0,79,0,0,0,NULL,0,12
10878,0,56,1,0,0,5749,0,0.310957
10879,0,70,0,0,0,2800,0,0.52267
10880,0,73,0,0,0,NULL,0,2508
10881,0,65,0,0,0,2000,0,1.31984
10882,0,85,0,0,0,NULL,NULL,11
10883,0,80,0,0,0,4100,0,0.2297
10884,0,46,1,0,0,5416,2,0.763338
10885,0,54,0,0,0,8380,1,0.212743
10886,0,68,0,0,0,1142,0,0.125109
10887,0,64,0,0,0,NULL,2,1425
10888,0,59,0,0,0,10666,0,0.333083
10889,0,58,0,0,0,15492,0,0.0781
10890,0,61,0,0,0,6715,2,0.376266
10891,0,55,0,0,0,9500,1,0.602042
10892,0,52,0,0,0,2500,0,0
10893,0,50,0,0,0,6541,2,0.660807
10894,0,94,0,0,0,NULL,NULL,69
10895,0,39,0,0,0,7083,1,0.652739
10896,0,63,0,0,0,3417,0,0.668812
10897,0,66,0,0,0,8417,0,0.849133
10898,0,56,0,0,0,NULL,0,1054
10899,0,37,0,0,0,3466,1,0.174214
10900,0,39,0,0,0,6700,0,0.346515
10901,0,25,0,0,0,NULL,NULL,2
10902,0,64,0,0,0,NULL,0,4993
10903,0,48,0,0,0,7000,2,0.207542
10904,0,35,0,0,0,4460,0,0.76642
10905,0,43,0,0,0,5416,2,0.984309
10906,0,48,0,0,0,10500,0,0.22055
10907,0,66,0,0,0,NULL,1,5093
10908,0,59,0,0,1,17916,3,0.375063
10909,0,26,0,0,0,1920,0,0.100469
10910,0,52,0,1,0,5000,1,0.108778
10911,0,64,1,0,0,2000,0,0.032984
10912,0,64,0,2,0,4375,0,0.013483
10913,0,68,1,0,0,NULL,0,629
10914,0,63,0,0,0,2200,0,0.022717
10915,0,50,0,0,0,4948,0,0.515054
10916,0,56,0,0,0,4000,0,0.262684
10917,0,56,0,0,0,4983,1,0.360554
10918,0,75,0,0,0,9007,0,0.092473
10919,0,69,0,0,0,600,0,2.928453
10920,0,55,0,0,0,NULL,0,43
10921,0,49,0,0,0,11589,2,0.230198
10922,0,51,0,1,0,5083,2,0.059009
10923,0,54,0,0,0,5080,2,0.233812
10924,0,76,0,0,0,2400,0,0.31945
10925,0,51,0,0,0,5700,2,0.391861
10926,0,43,0,0,0,4333,0,0.52515
10927,0,48,0,0,0,5000,0,0.689862
10928,0,56,0,0,0,5416,1,0.334502
10929,0,72,0,0,0,4100,1,0.096074
10930,0,53,0,0,0,7000,0,0.189544
10931,0,58,0,0,0,NULL,0,3394
10932,0,34,0,0,0,6846,0,0.05214
10933,0,49,0,0,0,4800,0,0.588211
10934,0,49,0,0,0,3402,2,0.585072
10935,0,59,0,0,0,2800,0,0.662263
10936,0,45,0,1,0,NULL,0,570
10937,0,41,0,0,0,5900,0,0.516184
10938,0,40,0,0,0,7206,3,0.144859
10939,0,39,0,0,0,7250,0,0.073507
10940,0,80,0,0,0,NULL,0,1565
10941,0,47,0,0,0,8533,4,0.288493
10942,0,39,0,0,0,3207,3,0.474439
10943,0,44,0,0,0,10000,0,0.134087
10944,0,71,0,0,0,1084,0,0.899539
10945,0,46,0,0,0,4245,0,0.38601
10946,0,43,0,0,0,3750,1,0.562783
10947,0,69,2,0,0,3500,0,0.300486
10948,0,58,0,0,0,NULL,0,1982
10949,0,48,1,0,0,4500,4,0.400133
10950,0,46,0,0,0,8000,1,0.054868
10951,0,65,0,0,0,5154,0,0.259554
10952,0,67,0,0,0,2900,0,0.765943
10953,0,60,0,0,0,3536,1,0.324003
10954,0,68,0,0,0,7488,3,0.420617
10955,0,79,0,0,0,3291,0,0.493621
10956,0,72,0,0,0,NULL,0,45
10957,0,70,1,0,0,13025,0,0.242208
10958,0,45,0,0,0,NULL,NULL,372
10959,0,64,0,0,0,3633,0,0.133187
10960,0,43,0,0,0,4798,1,0.312357
10961,0,62,0,0,0,1,0,3494
10962,0,76,0,0,0,2450,0,0.813137
10963,0,65,0,0,0,2500,0,0.044782
10964,0,38,0,0,0,8125,2,0.352203
10965,0,58,1,0,0,13333,2,0.431303
10966,0,55,0,0,0,16000,3,0.336104
10967,0,61,1,0,0,13750,0,0.195331
10968,0,54,0,0,0,5000,0,0.147371
10969,0,50,0,0,0,1682,0,0.034462
10970,0,47,0,0,0,10000,0,0.605139
